"pix","year","for_age_2003","for_con_2003","for_pro","elev","p1_trend","p1_trend_slope","trend_20yrs","delta_for_age_lag3","delta_for_con_lag3","delta_cmi_sm_lag3","delta_dd5_wt_lag3","avg_for_age","avg_for_con","avg_cmi_sm","avg_dd5_wt","min_cmi_sm","min_dd5_wt","max_cmi_sm","max_dd5_wt","delta_for_age_lag2","delta_for_con_lag2","delta_cmi_sm_lag2","delta_dd5_wt_lag2","delta_for_age_lag1","delta_for_con_lag1","delta_cmi_sm_lag1","delta_dd5_wt_lag1","delta_for_age","delta_for_con","delta_cmi_sm","delta_dd5_wt","fire","harv","insc","gfc","canlad","abio","count_brk_neg","sum_brk_magnitude_neg","avg_brk_magnitude_neg","count_brk_pos","sum_brk_magnitude_pos","avg_brk_magnitude_pos","cmi_sm_nrange","dd5_wt_nrange","min_cmi_sm_rel","max_cmi_sm_rel","min_dd5_wt_rel","max_dd5_wt_rel","map_nrange","mat_nrange","min_map_rel","max_map_rel","min_mat_rel","max_mat_rel","cmi_sm_cv","dd5_wt_cv","cmi_sm_cqv","dd5_wt_cqv","cmi_sm_nrange30","min_cmi_sm_rel30","max_cmi_sm_rel30","dd5_wt_nrange30","min_dd5_wt_rel30","max_dd5_wt_rel30","map_nrange30","min_map_rel30","max_map_rel30","mat_nrange30","min_mat_rel30","max_mat_rel30","cmi_sm_nrange30_reg","min_cmi_sm_rel30_reg","max_cmi_sm_rel30_reg","dd5_wt_nrange30_reg","min_dd5_wt_rel30_reg","max_dd5_wt_rel30_reg","map_nrange30_reg","min_map_rel30_reg","max_map_rel30_reg","mat_nrange30_reg","min_mat_rel30_reg","max_mat_rel30_reg","cmi_sm_rel30","dd5_wt_rel30","cmi_sm_rel30_reg","dd5_wt_rel30_reg","canlad_factor"
445122,2003,86.661,37.083,0,356.404,1,3.487,1,,,-11.891,-1,86.36,36.789,-5.606,7.6,-12.29,6,-1.891,11,-0.3,-0.294,9.033,2,-0.15,-0.147,0.166,-6,-0.602,-0.588,3.812,5,,0,0,1,1,0,0,0,0,0,0,0,-1.855,0.658,2.192,0.337,0.789,1.447,0.203,0.372,0.907,1.11,0.845,1.217,0.641,0.244,-0.278,0.143,2.261,-2.672,-0.411,1,1.2,2.2,0.212,0.948,1.16,0.415,0.943,1.358,-4.77,5.638,0.867,1.333,1.6,2.933,0.199,0.891,1.09,0.499,1.135,1.634,-0.218978343875607,0.52,2.572,2.027,"1"
2775,2003,67.864,24.901,0,406.474,1,4.6,1,,,-6.547,0,67.946,22.495,-2.388,4.6,-11.893,4,3.469,6,0.082,-2.406,4.549,2,0.041,-1.203,7.376,-2,0.163,-4.811,4.99,2,,1,0,1,1,0,0,0,0,0,0,0,-6.433,0.435,4.98,-1.453,0.87,1.304,0.21,0.51,0.913,1.123,0.779,1.29,2.129,0.174,-0.245,0.111,27.298,-21.134,6.164,0.667,1.333,2,0.211,0.918,1.129,0.613,0.935,1.548,-7.047,5.456,-1.591,0.533,1.067,1.6,0.212,0.923,1.135,0.501,0.765,1.266,-3.24348794444148,0.533333333333333,1.095,1.227,"1"
115052,2003,71.998,65.254,0,243.015,1,3.741,1,,,-6.271,-1,78.64,69.846,-5.794,5.4,-15.514,4,-0.464,8,6.643,4.593,5.567,1,3.322,2.296,4.73,-5,13.284,9.184,4.083,4,,0,0,0,1,0,0,0,0,0,0,0,-2.598,0.741,2.678,0.08,0.741,1.481,0.25,0.388,0.894,1.144,0.841,1.228,0.896,0.277,-0.385,0.2,3.46,-3.567,-0.107,1,1,2,0.251,0.898,1.148,0.439,0.951,1.39,-6.904,7.117,0.213,1.067,1.067,2.133,0.232,0.83,1.061,0.475,1.029,1.504,-0.332090143492224,0.35,2.658,1.44,"1"
427569,2003,87.491,45.539,0,381.087,1,5.881,1,,,-12.345,0,84.708,43.309,-4.965,7.519,-11.726,6,-1.059,10.594,-2.783,-2.231,7.316,2,-1.392,-1.116,-0.571,-4.594,-5.566,-4.461,4.73,4.594,,0,0,0,1,0,0,0,0,0,0,0,-2.148,0.611,2.362,0.213,0.798,1.409,0.204,0.395,0.907,1.112,0.834,1.229,0.746,0.227,-0.353,0.143,2.966,-3.26,-0.294,0.919,1.2,2.119,0.212,0.942,1.154,0.447,0.943,1.389,-4.893,5.379,0.486,1.225,1.6,2.825,0.2,0.888,1.088,0.495,1.045,1.54,-0.380346985132418,0.5038,2.278,2.005,"1"
308324,2003,79.852,13.612,0,378.631,1,6.353,1,,,-10.157,0,83.758,12.763,-4.458,6.226,-12.612,5,0.43,9,3.905,-0.849,6.525,2,1.952,-0.424,1.507,-4,7.811,-1.697,5.02,4,,0,0,1,1,0,0,0,0,1,1070.553,1070.553,-2.926,0.642,2.829,-0.096,0.803,1.446,0.224,0.412,0.904,1.128,0.828,1.24,0.993,0.236,-0.439,0.102,4.129,-3.993,0.136,1,1.25,2.25,0.229,0.925,1.154,0.468,0.94,1.409,-5.983,5.785,-0.197,1.067,1.333,2.4,0.216,0.875,1.091,0.484,0.971,1.455,-0.411312629379582,0.5565,2.045,1.66,"1"
352534,2003,92.03,57.379,0,331.977,1,3.312,1,,,-10.849,0,94.018,56.169,-5.364,6.922,-12.999,5.393,-0.906,10,1.988,-1.211,6.907,2,0.994,-0.605,0.806,-4.17,3.975,-2.421,4.763,4,,0,0,1,1,0,0,0,0,0,0,0,-2.254,0.666,2.423,0.169,0.779,1.445,0.217,0.382,0.905,1.122,0.839,1.221,0.767,0.234,-0.277,0.077,3.001,-3.226,-0.225,1.12,1.311,2.431,0.223,0.931,1.154,0.427,0.937,1.364,-5.547,5.963,0.416,1.229,1.438,2.667,0.208,0.867,1.075,0.482,1.058,1.541,-0.33128760550389,0.682780345978531,2.461,1.846,"1"
902,2003,69.863,39.638,0,216.91,1,3.362,1,,,-4.408,0,69.658,39.706,-5.636,5,-15.72,4,-0.622,7,-0.204,0.068,5.32,2,-0.102,0.034,6.604,-4,-0.409,0.136,3.016,3,,0,0,0,1,0,0,0,0,0,0,0,-2.679,0.6,2.789,0.11,0.8,1.4,0.256,0.425,0.889,1.145,0.818,1.243,0.929,0.219,-0.222,0.111,3.808,-3.965,-0.157,1,1.333,2.333,0.255,0.885,1.14,0.493,0.948,1.441,-6.926,7.211,0.285,0.8,1.067,1.867,0.238,0.826,1.064,0.497,0.955,1.451,-0.421447097058479,0.666666666666667,2.585,1.333,"1"
131409,2003,88.732,27.349,0,365.595,1,4.151,1,,,-7.577,0,93.356,27.513,-4.01,5,-13.257,4,1.418,7,4.624,0.163,4.651,2,2.312,0.081,4.695,-3,9.248,0.327,4.881,3,,0,0,1,1,0,0,0,0,0,0,0,-3.66,0.6,3.306,-0.354,0.8,1.4,0.233,0.457,0.902,1.135,0.807,1.264,1.249,0.219,-0.655,0.111,6.151,-5.556,0.594,1,1.333,2.333,0.235,0.908,1.142,0.529,0.935,1.464,-6.732,6.081,-0.65,0.8,1.067,1.867,0.226,0.873,1.099,0.479,0.845,1.324,-0.680667672119918,0.666666666666667,1.839,1.333,"1"
45182,2003,77.261,25.736,0,237.404,1,5.23,,,,-4.409,0,83.664,25.406,-5.434,5,-15.623,4,-0.346,7,6.402,-0.33,5.848,2,3.201,-0.165,5.898,-4.832,12.805,-0.66,2.969,3,,0,0,1,1,0,0,0,0,0,0,0,-2.811,0.6,2.875,0.064,0.8,1.4,0.261,0.392,0.886,1.147,0.837,1.229,0.982,0.219,-0.344,0.111,3.795,-3.881,-0.086,1,1.333,2.333,0.261,0.886,1.147,0.445,0.951,1.396,-7.008,7.167,0.159,0.8,1.067,1.867,0.243,0.826,1.069,0.479,1.025,1.504,-0.349885528801283,0.666666666666667,2.493,1.333,"1"
488117,2003,76.344,21.573,0,352.254,1,4.673,5,,,-13.146,0,77.389,18.363,-5.269,8.319,-11.015,6,-1.646,12,1.045,-3.211,5.717,3,0.522,-1.606,-2.017,-5,2.09,-6.421,4.311,5,,0,0,1,1,0,0,0,0,0,0,0,-1.778,0.721,2.091,0.312,0.721,1.442,0.189,0.378,0.912,1.101,0.837,1.215,0.642,0.245,-0.452,0.102,2.559,-3.008,-0.45,1.2,1.2,2.4,0.198,0.955,1.153,0.422,0.933,1.356,-4.298,5.053,0.755,1.6,1.6,3.2,0.191,0.919,1.11,0.501,1.108,1.609,-0.439003836186657,0.6638,2.417,2.218,"1"
424435,2003,74.058,26.545,0,451.459,1,3.587,5,,,-12.554,0,82.697,28.179,-3.539,6.805,-10.052,5.303,0.291,9.723,8.64,1.634,6.43,3,4.32,0.817,-0.762,-3,17.279,3.268,5.045,3.723,,0,0,0,1,0,0,0,0,0,0,0,-2.923,0.65,2.84,-0.082,0.779,1.429,0.199,0.438,0.91,1.109,0.812,1.251,1.029,0.229,-0.571,0.077,4.882,-4.744,0.137,1.105,1.326,2.431,0.207,0.945,1.151,0.498,0.923,1.421,-4.744,4.611,-0.133,1.179,1.414,2.593,0.201,0.916,1.117,0.499,0.925,1.423,-0.670312379356857,0.70125,1.623,1.815,"1"
165460,2003,86.736,38.25,0,299.682,1,6.302,1,,,-6.927,0,85.524,37.584,-5.615,5.63,-15.232,4,-0.127,8,-1.213,-0.667,6.016,2,-0.607,-0.333,4.167,-4,-2.424,-1.332,4.427,3,,0,0,1,1,0,0,0,0,0,0,0,-2.69,0.71,2.713,0.023,0.71,1.421,0.246,0.398,0.897,1.143,0.837,1.235,0.927,0.239,-0.458,0.091,3.437,-3.466,-0.029,1,1,2,0.248,0.905,1.153,0.446,0.937,1.383,-6.929,6.987,0.058,1.067,1.067,2.133,0.231,0.84,1.071,0.492,1.033,1.525,-0.277775882687985,0.4075,2.576,1.501,"1"
203407,2003,100.643,58.9,0,344.333,1,4.544,,,,-8.573,0,95.678,53.506,-4.465,5.6,-13.508,4,1.085,8,-4.965,-5.395,4.933,2,-2.483,-2.698,3.543,-3,-9.93,-10.789,5.403,3,,0,0,0,1,0,0,0,0,0,0,0,-3.268,0.714,3.025,-0.243,0.714,1.429,0.233,0.425,0.904,1.136,0.825,1.25,1.124,0.242,-0.701,0.091,4.853,-4.493,0.361,1,1,2,0.235,0.913,1.149,0.486,0.946,1.432,-6.694,6.196,-0.498,1.067,1.067,2.133,0.222,0.862,1.083,0.475,0.923,1.398,-0.484975445560412,0.4,2.048,1.493,"1"
205581,2003,84.681,17.941,0,363.367,1,5.199,1,,,-7.497,0,88.973,16.497,-4.488,5.759,-14.084,4.793,1.228,8,4.293,-1.445,6.603,2,2.146,-0.723,3.857,-4,8.584,-2.889,4.734,3,,1,0,1,1,0,0,0,0,0,0,0,-3.412,0.557,3.138,-0.274,0.832,1.389,0.244,0.41,0.898,1.142,0.829,1.239,1.172,0.208,-0.68,0.091,4.363,-4.013,0.35,0.802,1.198,2,0.248,0.911,1.158,0.467,0.943,1.41,-7.024,6.461,-0.563,0.855,1.278,2.133,0.235,0.865,1.101,0.48,0.971,1.451,-0.27880256050778,0.43975,2.059,1.536,"1"
201350,2003,98.875,69.458,0,342.142,1,6.017,,,,-8.55,0,95.036,64.773,-4.464,5.6,-13.523,4,1.101,8,-3.839,-4.686,4.908,2,-1.92,-2.343,3.583,-3,-7.678,-9.371,5.412,3,,0,0,1,1,0,0,0,0,0,0,0,-3.276,0.714,3.029,-0.247,0.714,1.429,0.232,0.425,0.904,1.136,0.825,1.25,1.127,0.242,-0.708,0.091,4.872,-4.505,0.367,1,1,2,0.235,0.913,1.148,0.483,0.94,1.423,-6.708,6.203,-0.505,1.067,1.067,2.133,0.222,0.862,1.083,0.475,0.923,1.398,-0.487131092406008,0.4,2.048,1.493,"1"
306108,2003,90.317,20.148,0,473.846,1,8.279,5,,,-11.14,0,94.763,20.303,-2.747,5.836,-10.076,5,1.734,8,4.446,0.156,4.047,2,2.223,0.078,1.346,-3,8.891,0.31,5.665,3,,0,1,0,1,0,0,0,0,0,0,0,-4.299,0.514,3.668,-0.631,0.857,1.371,0.201,0.471,0.912,1.114,0.797,1.268,1.498,0.196,-1.044,0.091,11.409,-9.734,1.675,0.75,1.25,2,0.206,0.935,1.141,0.538,0.912,1.45,-5.417,4.622,-0.795,0.8,1.333,2.133,0.208,0.94,1.148,0.482,0.816,1.298,-1.65369893713879,0.459,1.26,1.556,"1"
287711,2003,80.703,15.746,0,387.393,1,6.732,1,,,-10.038,0,81.665,14.793,-4.017,5.953,-12.083,5,0.86,8,0.962,-0.953,5.559,2,0.481,-0.477,1.82,-3,1.923,-1.906,5.22,3,,0,0,0,1,0,0,0,0,0,0,0,-3.222,0.504,3.008,-0.214,0.84,1.344,0.221,0.434,0.906,1.127,0.818,1.252,1.1,0.185,-0.587,0.091,4.986,-4.655,0.331,0.75,1.25,2,0.225,0.925,1.151,0.496,0.935,1.43,-5.937,5.543,-0.394,0.8,1.333,2.133,0.213,0.875,1.088,0.482,0.91,1.392,-0.547432626622571,0.48825,1.843,1.587,"1"
207636,2003,82.276,21.775,0,363.46,1,5.766,1,,,-7.547,0,86.596,19.185,-4.497,5.8,-14.06,5,1.197,8,4.319,-2.59,6.604,2,2.159,-1.295,3.813,-4,8.639,-5.18,4.731,3,,1,0,1,1,0,0,0,0,0,0,0,-3.393,0.517,3.127,-0.266,0.862,1.379,0.244,0.409,0.898,1.142,0.834,1.243,1.165,0.201,-0.671,0.091,4.345,-4.004,0.341,0.75,1.25,2,0.248,0.911,1.159,0.464,0.944,1.408,-6.999,6.45,-0.549,0.8,1.333,2.133,0.235,0.865,1.101,0.479,0.976,1.455,-0.28079317242951,0.45,2.063,1.547,"1"
350482,2003,85.085,23.578,0,380.563,1,3.306,1,,,-10.826,-0.974,88.699,22.974,-4.603,6.407,-12.282,5,-0.067,9.017,3.614,-0.604,7.012,2.017,1.807,-0.302,0.87,-4.242,7.227,-1.208,4.808,4,,0,0,1,1,0,0,0,0,0,0,0,-2.654,0.627,2.668,0.015,0.78,1.407,0.217,0.402,0.905,1.123,0.831,1.233,0.9,0.234,-0.335,0.165,3.673,-3.693,-0.02,1.004,1.25,2.254,0.224,0.932,1.156,0.456,0.944,1.4,-5.603,5.634,0.031,1.071,1.333,2.405,0.21,0.876,1.086,0.481,0.996,1.477,-0.383938835498615,0.60175,2.111,1.709,"1"
123206,2003,59.89,61.507,0,269.511,1,3.784,1,,,-7.185,-1,66.996,56.407,-5.441,5.4,-14.814,4,-0.108,8,7.106,-5.1,4.884,1,3.553,-2.55,4.786,-4,14.212,-10.2,4.595,4,,0,0,1,1,0,0,0,0,0,0,0,-2.703,0.741,2.723,0.02,0.741,1.481,0.237,0.408,0.9,1.137,0.834,1.242,0.924,0.277,-0.383,0.2,3.841,-3.869,-0.028,1.333,1.333,2.667,0.239,0.905,1.143,0.464,0.948,1.413,-6.746,6.795,0.05,1.067,1.067,2.133,0.223,0.846,1.069,0.475,0.97,1.445,-0.420994200197272,0.8,2.496,1.44,"1"
439991,2003,,,0,350.63,1,4.125,,,,-11.737,-1,,,-5.637,7.6,-12.38,6,-1.905,11,,,9.176,2,,,0.326,-5.969,,,3.711,5,,0,0,1,1,0,0,0,0,0,0,0,-1.858,0.658,2.196,0.338,0.789,1.447,0.204,0.368,0.907,1.111,0.847,1.215,0.641,0.244,-0.256,0.143,2.237,-2.643,-0.407,1,1.2,2.2,0.213,0.948,1.161,0.412,0.947,1.359,-4.805,5.679,0.874,1.333,1.6,2.933,0.2,0.891,1.091,0.496,1.142,1.638,-0.203589559794954,0.52,2.586,2.027,"1"
287708,2003,81.18,18.506,0,373.414,1,8.064,,,,-10.042,0,83.106,18.4,-4.195,6,-12.232,5,0.648,8,1.926,-0.107,5.512,2,0.963,-0.053,1.795,-3.656,3.852,-0.212,5.2,3,,0,0,1,1,0,0,0,0,0,0,0,-3.07,0.5,2.916,-0.154,0.833,1.333,0.22,0.432,0.906,1.126,0.818,1.25,1.05,0.183,-0.552,0.091,4.653,-4.419,0.234,0.75,1.25,2,0.225,0.925,1.15,0.489,0.927,1.416,-5.908,5.611,-0.297,0.8,1.333,2.133,0.212,0.871,1.083,0.486,0.921,1.407,-0.515444024595607,0.5,1.924,1.6,"1"
35908,2003,67.336,50.476,0,253.375,1,2.966,1,,,-4.421,0,68.111,47.358,-5.35,5,-15.471,4,-0.284,7,0.774,-3.117,5.668,2,0.387,-1.558,5.941,-4,1.549,-6.235,2.987,3,,1,0,0,1,0,0,0,0,0,0,0,-2.839,0.6,2.892,0.053,0.8,1.4,0.26,0.396,0.887,1.147,0.837,1.233,0.99,0.219,-0.339,0.111,3.938,-4.012,-0.074,1,1.333,2.333,0.26,0.885,1.145,0.45,0.95,1.4,-6.967,7.097,0.13,0.8,1.067,1.867,0.243,0.827,1.07,0.475,1.003,1.478,-0.387213136320181,0.666666666666667,2.454,1.333,"1"
113823,2003,71.316,65.361,1,340.115,1,3.898,1,,,-8.289,0,73.644,63.003,-3.898,5,-12.798,4,1.59,7,2.328,-2.358,3.959,2,1.164,-1.179,5.409,-3.862,4.657,-4.716,5.334,3,,0,0,0,1,0,0,0,0,0,0,0,-3.691,0.6,3.283,-0.408,0.8,1.4,0.211,0.445,0.91,1.122,0.807,1.253,1.238,0.219,-0.47,0.111,6.958,-6.189,0.769,1,1.333,2.333,0.213,0.919,1.132,0.517,0.936,1.453,-6.6,5.871,-0.729,0.8,1.067,1.867,0.21,0.905,1.115,0.478,0.867,1.345,-0.88510740112391,0.666666666666667,1.788,1.333,"1"
169577,2003,75.216,30.49,0,321.839,1,5.077,1,,,-6.957,0,77.887,29.902,-5.233,5.6,-14.86,4,0.303,8,2.671,-0.588,6.09,2,1.335,-0.294,4.136,-4,5.342,-1.175,4.465,3,,0,0,1,1,0,0,0,0,1,829.842,829.842,-2.898,0.714,2.84,-0.058,0.714,1.429,0.247,0.393,0.897,1.144,0.841,1.235,0.998,0.242,-0.518,0.091,3.737,-3.663,0.075,1,1,2,0.249,0.906,1.155,0.444,0.951,1.395,-6.956,6.817,-0.139,1.067,1.067,2.133,0.233,0.846,1.079,0.475,1.017,1.492,-0.289866884998192,0.4,2.4,1.493,"1"
309352,2003,92.231,16.606,0,363.811,1,4.351,1,,,-10.156,-0.086,93.161,15.294,-4.698,6.377,-12.828,5,0.154,9,0.929,-1.312,6.519,2,0.464,-0.656,1.486,-4.086,1.859,-2.624,4.987,4,,0,0,1,1,0,0,0,0,1,946.73,946.73,-2.763,0.627,2.731,-0.033,0.784,1.411,0.224,0.405,0.904,1.128,0.831,1.236,0.939,0.233,-0.404,0.159,3.827,-3.781,0.045,1,1.25,2.25,0.229,0.925,1.154,0.459,0.94,1.4,-5.955,5.884,-0.071,1.067,1.333,2.4,0.215,0.871,1.087,0.484,0.992,1.476,-0.384831845894971,0.59425,2.155,1.701,"1"
230213,2003,68.796,32.336,0,230.823,1,3.911,1,,,-8.271,-1,75.505,26.594,-6.563,6.485,-15.571,5,-1.307,9.424,6.708,-5.742,6.064,2,3.354,-2.871,3.059,-5.886,13.418,-11.484,4.751,4.424,,0,0,0,1,0,0,0,0,0,0,0,-2.173,0.682,2.373,0.199,0.771,1.453,0.238,0.358,0.9,1.138,0.851,1.209,0.745,0.254,-0.325,0.167,2.699,-2.946,-0.247,1.106,1.25,2.356,0.241,0.913,1.154,0.396,0.943,1.339,-6.543,7.143,0.6,1.18,1.333,2.513,0.219,0.828,1.046,0.475,1.13,1.605,-0.241674331965353,0.62125,3.011,1.729,"1"
289621,2003,78.077,55.929,1,426.046,1,3.193,,,,-10.904,0,77.073,50.539,-3.267,6.018,-10.568,5,1.239,8.088,-1.004,-5.389,3.643,2,-0.502,-2.694,1.994,-3,-2.008,-10.779,5.608,3.088,,1,0,1,1,0,0,0,0,0,0,0,-3.614,0.513,3.235,-0.379,0.831,1.344,0.195,0.447,0.914,1.108,0.805,1.252,1.251,0.187,-0.768,0.091,7.908,-7.078,0.83,0.772,1.25,2.022,0.199,0.936,1.136,0.514,0.926,1.44,-5.416,4.848,-0.568,0.823,1.333,2.157,0.2,0.94,1.14,0.481,0.867,1.348,-1.18812704903504,0.5045,1.499,1.605,"1"
284626,2003,77.174,16.001,0,432.603,1,5.799,1,,,-10.026,0,77.897,16.199,-3.336,5.8,-11.452,5,1.628,8,0.724,0.198,5.531,2,0.362,0.099,1.904,-2.96,1.447,0.397,5.297,3,,1,0,1,1,0,0,0,0,0,0,0,-3.921,0.517,3.433,-0.488,0.862,1.379,0.221,0.463,0.906,1.127,0.805,1.268,1.338,0.201,-0.803,0.091,6.797,-5.951,0.846,0.75,1.25,2,0.225,0.925,1.15,0.533,0.926,1.459,-6,5.253,-0.747,0.8,1.333,2.133,0.216,0.888,1.105,0.488,0.849,1.337,-0.73353251296894,0.45,1.53,1.547,"1"
120127,2003,61.396,64.382,0,288.345,1,6.521,1,,,-7.074,-0.044,65.654,60.415,-5.164,5.018,-14.579,4,0.188,7.044,4.259,-3.967,4.945,1.98,2.13,-1.984,4.81,-4,8.517,-7.934,4.555,3.044,,0,0,1,1,1,0,0,0,1,963.688,963.688,-2.86,0.607,2.823,-0.036,0.797,1.404,0.238,0.426,0.9,1.138,0.822,1.248,0.978,0.222,-0.418,0.115,4.133,-4.08,0.053,1.015,1.333,2.348,0.239,0.904,1.143,0.485,0.935,1.42,-6.774,6.688,-0.086,0.812,1.067,1.878,0.225,0.849,1.073,0.487,0.938,1.425,-0.4451615278019,0.672666666666667,2.369,1.338,"1"
122180,2003,74.505,63.151,0,274.364,1,3.988,1,,,-7.148,-0.939,79.155,55.865,-5.37,5.376,-14.758,4,-0.031,7.939,4.651,-7.286,4.905,1.061,2.326,-3.643,4.794,-4,9.3,-14.573,4.581,3.939,,0,0,1,1,0,0,0,0,0,0,0,-2.742,0.733,2.748,0.006,0.744,1.477,0.237,0.412,0.9,1.137,0.828,1.24,0.938,0.274,-0.391,0.195,3.911,-3.92,-0.008,1.313,1.333,2.646,0.239,0.904,1.143,0.472,0.947,1.419,-6.756,6.77,0.014,1.05,1.067,2.117,0.223,0.846,1.07,0.475,0.955,1.43,-0.426223521980016,0.792,2.463,1.434,"1"
308323,2003,74.047,16.372,0,377.727,1,5.17,1,,,-10.164,0,77.842,15.505,-4.456,6.231,-12.603,5,0.43,9,3.796,-0.866,6.508,2,1.898,-0.433,1.507,-4,7.591,-1.733,5.028,4,,1,0,1,1,0,0,0,0,0,0,0,-2.925,0.642,2.828,-0.096,0.802,1.444,0.224,0.41,0.904,1.128,0.83,1.24,0.993,0.235,-0.439,0.104,4.129,-3.993,0.136,1,1.25,2.25,0.229,0.925,1.154,0.465,0.942,1.407,-5.978,5.781,-0.197,1.067,1.333,2.4,0.216,0.874,1.09,0.481,0.974,1.455,-0.411763908785419,0.55775,2.044,1.662,"1"
45206,2003,83.794,16.497,0,188.934,1,6.44,1,,,-4.152,-1,85.158,15.972,-6.03,5.4,-16.251,4,-1.033,8,1.364,-0.524,5.973,1.032,0.682,-0.262,5.901,-5.087,2.729,-1.05,2.741,4,,1,0,0,1,1,0,0,0,0,0,0,-2.524,0.741,2.695,0.171,0.741,1.481,0.263,0.374,0.885,1.147,0.844,1.219,0.885,0.277,-0.293,0.2,3.25,-3.47,-0.221,1.139,1.139,2.278,0.263,0.886,1.149,0.425,0.958,1.383,-6.981,7.455,0.474,1.067,1.067,2.133,0.242,0.814,1.056,0.487,1.098,1.584,-0.28769196226235,0.537544676842091,2.766,1.44,"1"
343170,2003,91.408,28.533,0,421.907,1,4.807,,,,-11.288,0,99.227,24.256,-3.665,6.2,-10.811,5,0.602,9,7.818,-4.276,5.001,2,3.909,-2.138,0.696,-3.469,15.637,-8.554,5.31,4,,0,0,0,1,0,0,0,0,0,0,0,-3.114,0.645,2.95,-0.164,0.806,1.452,0.205,0.441,0.91,1.115,0.812,1.253,1.081,0.237,-0.579,0.091,5.499,-5.208,0.29,1,1.25,2.25,0.211,0.935,1.146,0.499,0.919,1.418,-5.235,4.959,-0.276,1.067,1.333,2.4,0.203,0.904,1.108,0.487,0.897,1.384,-0.765709734458787,0.55,1.681,1.653,"1"
3716,2003,75.762,54.42,0,352.309,1,3.242,1,,,-7.049,0,81.597,49.938,-2.551,5,-11.703,4,3.754,7,5.834,-4.481,4.501,2,2.917,-2.24,7.741,-3.008,11.669,-8.963,5.755,3,,0,0,0,1,0,0,0,0,0,0,0,-6.059,0.6,4.588,-1.472,0.8,1.4,0.195,0.458,0.914,1.108,0.797,1.255,1.978,0.219,-0.453,0.111,18.457,-13.975,4.483,1,1.333,2.333,0.198,0.927,1.124,0.541,0.94,1.481,-7.09,5.368,-1.722,0.8,1.067,1.867,0.199,0.932,1.13,0.492,0.856,1.348,-2.0461499579113,0.666666666666667,1.17,1.333,"1"
307137,2003,89.529,25.314,0,443.537,1,9.822,5,,,-11.105,0,89.585,23.005,-3.131,5.994,-10.446,5,1.308,8,0.056,-2.308,4.057,2,0.028,-1.154,1.331,-3,0.112,-4.617,5.608,3,,0,1,1,1,0,0,0,0,0,0,0,-3.754,0.501,3.336,-0.418,0.834,1.335,0.202,0.459,0.912,1.114,0.802,1.261,1.309,0.183,-0.857,0.091,8.323,-7.396,0.926,0.75,1.25,2,0.207,0.934,1.141,0.523,0.914,1.438,-5.392,4.792,-0.6,0.8,1.333,2.133,0.205,0.927,1.132,0.483,0.844,1.326,-1.2169449121755,0.4985,1.436,1.598,"1"
447174,2003,85.116,71.146,0,313.718,1,5.643,1,,,-11.894,-0.801,90.205,66.531,-6.243,8.04,-12.888,6,-2.602,12,5.089,-4.614,8.891,2.199,2.544,-2.307,0.083,-6.742,10.178,-9.229,3.78,5.801,,0,0,1,1,0,0,0,0,0,0,0,-1.648,0.746,2.064,0.417,0.746,1.493,0.202,0.357,0.908,1.11,0.85,1.207,0.573,0.268,-0.254,0.127,1.987,-2.49,-0.503,1.2,1.2,2.4,0.211,0.949,1.16,0.399,0.952,1.352,-4.718,5.912,1.194,1.6,1.6,3.2,0.196,0.881,1.077,0.497,1.186,1.683,-0.206093490642507,0.608,2.864,2.144,"1"
441019,2003,96.312,21.817,0,381.681,1,5.292,,,,-11.803,-1,95.172,20.54,-5.317,7.6,-12.062,6,-1.554,11,-1.14,-1.276,9.233,2,-0.57,-0.638,0.307,-5.592,-2.279,-2.553,3.756,5,,0,0,0,1,0,0,0,0,0,0,0,-1.976,0.658,2.269,0.292,0.789,1.447,0.204,0.375,0.907,1.111,0.842,1.217,0.68,0.244,-0.276,0.143,2.397,-2.751,-0.354,1,1.2,2.2,0.213,0.949,1.161,0.42,0.942,1.362,-4.82,5.533,0.713,1.333,1.6,2.933,0.201,0.898,1.099,0.494,1.108,1.602,-0.212753701269859,0.52,2.439,2.027,"1"
284621,2003,,,0,383.108,1,3.078,,,,-10.022,0,,,-3.977,5.987,-12.044,5,0.906,8,,,5.454,2,,,1.861,-3,,,5.243,3,,0,0,1,1,0,0,0,0,0,0,0,-3.256,0.501,3.028,-0.228,0.835,1.336,0.221,0.434,0.906,1.127,0.818,1.252,1.113,0.183,-0.608,0.091,5.084,-4.728,0.356,0.75,1.25,2,0.225,0.925,1.15,0.492,0.927,1.419,-5.94,5.525,-0.416,0.8,1.333,2.133,0.213,0.875,1.088,0.482,0.909,1.391,-0.561201847713823,0.49675,1.824,1.597,"1"
286683,2003,76.444,12.89,0,399.408,1,9.197,1,,,-10.031,0,78.347,11.574,-3.839,5.869,-11.922,5,1.063,8,1.903,-1.315,5.551,2,0.952,-0.658,1.844,-3.008,3.806,-2.631,5.24,3,,1,0,1,1,0,0,0,0,0,0,0,-3.382,0.511,3.105,-0.277,0.852,1.363,0.221,0.445,0.906,1.127,0.813,1.258,1.155,0.192,-0.632,0.091,5.364,-4.925,0.439,0.75,1.25,2,0.225,0.925,1.15,0.509,0.932,1.441,-5.956,5.469,-0.488,0.8,1.333,2.133,0.214,0.878,1.092,0.488,0.892,1.379,-0.585747735656666,0.46725,1.761,1.565,"1"
