"pix","year","for_age_2003","for_con_2003","for_pro","elev","p1_trend","p1_trend_slope","trend_20yrs","delta_for_age_lag3","delta_for_con_lag3","delta_cmi_sm_lag3","delta_dd5_wt_lag3","avg_for_age","avg_for_con","avg_cmi_sm","avg_dd5_wt","min_cmi_sm","min_dd5_wt","max_cmi_sm","max_dd5_wt","delta_for_age_lag2","delta_for_con_lag2","delta_cmi_sm_lag2","delta_dd5_wt_lag2","delta_for_age_lag1","delta_for_con_lag1","delta_cmi_sm_lag1","delta_dd5_wt_lag1","delta_for_age","delta_for_con","delta_cmi_sm","delta_dd5_wt","fire","harv","insc","gfc","canlad","abio","count_brk_neg","sum_brk_magnitude_neg","avg_brk_magnitude_neg","count_brk_pos","sum_brk_magnitude_pos","avg_brk_magnitude_pos","cmi_sm_nrange","dd5_wt_nrange","min_cmi_sm_rel","max_cmi_sm_rel","min_dd5_wt_rel","max_dd5_wt_rel","map_nrange","mat_nrange","min_map_rel","max_map_rel","min_mat_rel","max_mat_rel","cmi_sm_cv","dd5_wt_cv","cmi_sm_cqv","dd5_wt_cqv","cmi_sm_nrange30","min_cmi_sm_rel30","max_cmi_sm_rel30","dd5_wt_nrange30","min_dd5_wt_rel30","max_dd5_wt_rel30","map_nrange30","min_map_rel30","max_map_rel30","mat_nrange30","min_mat_rel30","max_mat_rel30","cmi_sm_nrange30_reg","min_cmi_sm_rel30_reg","max_cmi_sm_rel30_reg","dd5_wt_nrange30_reg","min_dd5_wt_rel30_reg","max_dd5_wt_rel30_reg","map_nrange30_reg","min_map_rel30_reg","max_map_rel30_reg","mat_nrange30_reg","min_mat_rel30_reg","max_mat_rel30_reg","cmi_sm_rel30","dd5_wt_rel30","cmi_sm_rel30_reg","dd5_wt_rel30_reg","canlad_factor"
331517,2003,118.726,12.004,0,383.723,2,-5.719,1,,,-9.43,0,112.341,15.733,-4.693,7.544,-9.807,6,-1.526,11,-6.385,3.728,3.32,2,-3.193,1.864,4.302,-5.719,-12.77,7.457,3.422,5,,0,0,0,0,0,0,0,0,0,0,0,-1.765,0.663,2.09,0.325,0.795,1.458,0.18,0.381,0.918,1.099,0.827,1.208,0.606,0.245,-0.301,0.125,2.781,-3.293,-0.512,1.25,1.5,2.75,0.188,0.955,1.143,0.428,0.93,1.357,-3.799,4.499,0.7,1.333,1.6,2.933,0.202,1.031,1.233,0.481,1.045,1.526,-0.575862142365409,0.886,2.153,2.012,"0"
323295,2003,112.522,9.943,0,420.621,2,-6.085,1,,,-9.461,0,109.604,10.662,-4.008,7,-9.283,5,-0.645,10,-2.918,0.72,3.431,2.218,-1.459,0.36,4.467,-4.836,-5.837,1.438,3.6,4,,0,0,0,0,0,0,0,0,0,0,0,-2.155,0.714,2.316,0.161,0.714,1.429,0.18,0.403,0.918,1.098,0.816,1.219,0.731,0.239,-0.339,0.077,3.711,-3.988,-0.277,1.25,1.25,2.5,0.187,0.955,1.142,0.455,0.922,1.377,-3.962,4.258,0.296,1.333,1.333,2.667,0.203,1.035,1.238,0.487,0.986,1.473,-0.721838822377672,0.75,1.839,1.867,"0"
113842,2003,84.106,42.455,1,417.257,2,-5.168,,,,-8.258,0,83.488,42.958,-2.868,5,-11.879,4,2.668,7,-0.617,0.503,4.024,2,-0.308,0.252,5.302,-3,-1.235,1.005,5.361,3,,0,0,0,0,0,0,0,0,0,0,0,-5.072,0.6,4.142,-0.93,0.8,1.4,0.216,0.488,0.909,1.125,0.794,1.282,1.708,0.219,-0.949,0.111,13.767,-11.242,2.525,1,1.333,2.333,0.218,0.916,1.134,0.571,0.929,1.5,-6.673,5.449,-1.224,0.8,1.067,1.867,0.218,0.917,1.135,0.482,0.784,1.266,-1.71423308001949,0.666666666666667,1.316,1.333,"0"
344095,2003,110.028,24.961,0,416.469,2,-4.296,,,,-11.615,0,111.949,25.716,-3.625,6.4,-10.189,5,0.284,9,1.92,0.756,3.634,2,0.96,0.378,0.912,-4,3.841,1.51,5.4,4,,0,0,0,0,0,0,0,0,0,0,0,-2.889,0.625,2.811,-0.078,0.781,1.406,0.185,0.425,0.915,1.1,0.816,1.241,1.026,0.234,-0.573,0.167,5.689,-5.535,0.154,1,1.25,2.25,0.191,0.944,1.135,0.48,0.921,1.401,-4.804,4.674,-0.13,1.067,1.333,2.4,0.192,0.949,1.141,0.481,0.922,1.403,-0.969174787349527,0.6,1.663,1.707,"0"
317151,2003,117.924,8.164,0,432.5,2,-4.961,1,,,-9.8,-0.227,117.386,8.102,-3.652,6.909,-9.168,5,-0.09,10,-0.538,-0.063,3.283,2.773,-0.269,-0.032,4.182,-4.657,-1.076,-0.125,3.995,4.227,,0,0,0,0,0,0,0,0,0,0,0,-2.486,0.724,2.51,0.025,0.724,1.447,0.179,0.417,0.918,1.097,0.813,1.23,0.84,0.247,-0.391,0.096,4.676,-4.722,-0.046,1.25,1.25,2.5,0.186,0.955,1.14,0.474,0.924,1.398,-4.164,4.206,0.041,1.333,1.333,2.667,0.201,1.033,1.234,0.492,0.957,1.449,-0.881006136025562,0.72725,1.675,1.842,"0"
143765,2003,82.752,32.349,1,329.061,2,-3.816,,,,-7.564,0,84.119,33.319,-4.583,5,-13.821,4,0.816,7,1.366,0.97,4.808,2,0.683,0.485,4.441,-4,2.733,1.939,4.835,3,,0,0,0,0,0,0,0,0,0,0,0,-3.194,0.6,3.016,-0.178,0.8,1.4,0.236,0.437,0.901,1.137,0.816,1.254,1.093,0.219,-0.554,0.111,4.856,-4.585,0.271,1,1.333,2.333,0.237,0.907,1.144,0.499,0.93,1.429,-6.714,6.34,-0.374,0.8,1.067,1.867,0.224,0.858,1.083,0.484,0.902,1.386,-0.520453193798841,0.666666666666667,2.102,1.333,"0"
188982,2003,100.117,64.291,0,347.198,2,-5.623,,,,-8.628,-0.877,98.442,59.577,-4.253,5.273,-13.222,4,1.244,7.364,-1.676,-4.714,4.564,1,-0.838,-2.357,3.801,-4,-3.351,-9.428,5.419,3.364,,0,0,0,0,0,0,0,0,0,0,0,-3.401,0.638,3.109,-0.292,0.759,1.397,0.228,0.45,0.905,1.133,0.811,1.261,1.168,0.243,-0.73,0.2,5.371,-4.909,0.462,1.121,1.333,2.455,0.23,0.914,1.145,0.515,0.929,1.445,-6.636,6.065,-0.571,0.897,1.067,1.964,0.22,0.873,1.093,0.489,0.882,1.37,-0.578973146602162,0.757666666666667,1.951,1.406,"0"
64546,2003,81.144,32.235,0,351.863,2,-4.782,,,,-6.893,0,85.397,31.299,-3.766,4.822,-13.257,4,1.652,7,4.253,-0.936,4.529,2,2.126,-0.468,5.894,-3,8.507,-1.872,4.608,3,,0,0,0,0,0,0,0,0,0,0,0,-3.959,0.622,3.52,-0.439,0.83,1.452,0.23,0.466,0.903,1.133,0.803,1.269,1.341,0.239,-0.478,0.111,7.549,-6.713,0.836,1,1.333,2.333,0.231,0.905,1.136,0.545,0.939,1.485,-6.839,6.081,-0.758,0.8,1.067,1.867,0.225,0.883,1.109,0.475,0.818,1.293,-0.90691622008573,0.607333333333333,1.728,1.286,"0"
315198,2003,98.093,25.332,1,456.693,2,-4.085,,,,-11.2,0,93.07,27.462,-3.145,6.4,-9.298,5,0.773,9,-5.022,2.13,2.542,2,-2.511,1.065,2.474,-4,-10.045,4.26,5.236,4,,0,0,0,0,0,0,0,0,0,0,0,-3.202,0.625,2.956,-0.246,0.781,1.406,0.175,0.439,0.919,1.095,0.805,1.244,1.113,0.234,-0.567,0.167,7.868,-7.264,0.604,1,1.25,2.25,0.182,0.952,1.134,0.501,0.919,1.419,-4.62,4.265,-0.355,1.067,1.333,2.4,0.192,1.006,1.198,0.487,0.894,1.381,-1.45694252252275,0.6,1.443,1.707,"0"
194249,2003,81.422,17.864,0,380.485,2,-5.119,1,,,-7.495,0,79.368,17.167,-4.392,5.6,-13.95,4,1.316,8,-2.054,-0.697,6.159,2,-1.027,-0.349,3.845,-3.486,-4.107,-1.394,4.851,3,,0,0,1,0,0,0,0,0,0,0,0,-3.476,0.714,3.176,-0.3,0.714,1.429,0.244,0.414,0.899,1.143,0.829,1.243,1.196,0.242,-0.729,0.091,4.642,-4.242,0.4,1,1,2,0.247,0.909,1.156,0.471,0.943,1.414,-7.003,6.399,-0.604,1.067,1.067,2.133,0.235,0.863,1.098,0.475,0.95,1.425,-0.335468412127665,0.4,2.015,1.493,"0"
415063,2003,94.695,28.569,0,516.552,2,-5.847,1,,,-12.877,0,94.504,29.576,-2.758,6.4,-8.719,5,0.682,9,-0.191,1.008,4.175,2,-0.096,0.504,-0.982,-4,-0.383,2.015,5.481,4,,0,0,0,0,0,1,-1238.977,-1238.977,0,0,0,-3.409,0.625,3.161,-0.247,0.781,1.406,0.184,0.447,0.915,1.099,0.81,1.257,1.277,0.234,-0.911,0.167,8.887,-8.242,0.645,1,1.25,2.25,0.191,0.95,1.141,0.509,0.923,1.432,-4.312,4,-0.313,1.067,1.333,2.4,0.195,0.971,1.166,0.478,0.867,1.346,-1.6072660043935,0.6,1.265,1.707,"0"
474759,2003,84.175,16.581,0,456.088,2,-5.257,5,,,-13.356,0,88.095,14.523,-3.676,7.425,-9.559,6,-0.392,10.174,3.919,-2.059,5.851,2,1.959,-1.029,-1.887,-4,7.839,-4.117,4.741,4.174,,0,0,0,0,0,0,0,0,0,0,0,-2.494,0.562,2.6,0.107,0.808,1.37,0.19,0.417,0.912,1.102,0.824,1.241,0.936,0.209,-0.783,0.14,4.275,-4.458,-0.183,1.043,1.5,2.544,0.199,0.953,1.152,0.473,0.935,1.408,-4.205,4.385,0.18,1.113,1.6,2.713,0.196,0.942,1.138,0.488,0.966,1.454,-0.714416073651258,0.85625,1.686,1.98,"0"
234172,2003,69.96,41.241,0,471.88,2,-9.514,,,,-9.897,0,75.925,40.578,-2.527,5.08,-10.874,4,2.733,7,5.966,-0.662,4.187,1.015,2.983,-0.331,2.956,-2.999,11.931,-1.325,5.783,2.999,,0,0,1,0,0,0,0,0,0,0,0,-5.385,0.591,4.303,-1.082,0.787,1.378,0.217,0.497,0.909,1.125,0.786,1.283,1.851,0.218,-1.846,0.149,15.13,-12.091,3.039,1,1.333,2.333,0.22,0.922,1.142,0.576,0.911,1.487,-6.242,4.988,-1.254,0.8,1.067,1.867,0.219,0.921,1.14,0.484,0.766,1.25,-1.80981978498754,0.693333333333333,1.159,1.355,"0"
324370,2003,103.887,12.917,0,454.923,2,-5.262,1,,,-10.302,-0.57,104.123,11.796,-3.181,6.633,-8.751,5,0.396,10,0.236,-1.121,3.059,2,0.118,-0.56,3.651,-5,0.472,-2.242,4.309,5,,0,0,1,0,0,0,0,0,0,0,0,-2.876,0.754,2.751,-0.124,0.754,1.508,0.179,0.436,0.918,1.097,0.803,1.239,0.981,0.278,-0.516,0.167,6.346,-6.071,0.275,1.25,1.25,2.5,0.186,0.954,1.14,0.495,0.912,1.407,-4.196,4.014,-0.182,1.333,1.333,2.667,0.201,1.033,1.235,0.497,0.916,1.413,-1.20691132279893,0.65825,1.459,1.769,"0"
358310,2003,110.671,21.778,0,451.886,2,-7.552,1,,,-10.931,0,105.431,22.412,-3.529,6.954,-8.724,5,-0.381,10,-5.241,0.633,2.763,2.501,-2.621,0.316,2.672,-4,-10.481,1.267,4.289,4,,0,0,0,0,0,0,0,0,0,0,0,-2.364,0.719,2.472,0.108,0.719,1.438,0.179,0.421,0.919,1.098,0.811,1.232,0.844,0.241,-0.585,0.077,4.835,-5.056,-0.221,1.25,1.25,2.5,0.186,0.957,1.143,0.479,0.922,1.401,-3.827,4.002,0.175,1.333,1.333,2.667,0.201,1.03,1.231,0.487,0.938,1.425,-1.04516968621579,0.7385,1.619,1.854,"0"
229728,2003,99.857,9.91,0,439.457,2,-3.559,,,,-8.05,-0.054,103.183,13.196,-2.592,6.365,-9.105,5,2.246,9.194,3.326,3.286,4.314,2,1.663,1.643,6.721,-4.344,6.652,6.572,4.161,4.194,,0,0,0,0,0,0,0,0,0,0,0,-4.379,0.659,3.513,-0.867,0.786,1.444,0.175,0.437,0.918,1.093,0.802,1.239,1.415,0.243,-0.238,0.14,10.505,-8.427,2.079,1.049,1.25,2.299,0.182,0.954,1.135,0.502,0.92,1.422,-5.207,4.177,-1.03,1.118,1.333,2.452,0.198,1.038,1.235,0.499,0.915,1.414,-1.39885339441288,0.59125,1.189,1.697,"0"
81798,2003,100.46,14.475,0,474.143,2,-4.452,1,,,-7.989,0,100.714,15.245,-1.156,5,-9.516,4,5.041,7,0.254,0.77,4.008,2,0.127,0.385,7.053,-3,0.508,1.541,5.895,3,,0,0,0,0,0,0,0,0,0,0,0,-12.593,0.6,8.232,-4.361,0.8,1.4,0.178,0.489,0.916,1.094,0.782,1.271,4.063,0.219,-1.253,0.111,29.701,-19.416,10.285,1,1.333,2.333,0.183,0.937,1.12,0.577,0.923,1.501,-6.678,4.365,-2.312,0.8,1.067,1.867,0.191,0.981,1.172,0.487,0.78,1.267,-3.35862673838777,0.666666666666667,0.53,1.333,"0"
202080,2003,120.212,16.266,0,474.055,2,-4.382,1,,,-9.618,0,115.751,16.699,-2.064,5.777,-9.562,4.885,3.354,8,-4.462,0.434,3.083,2,-2.231,0.217,5.489,-3,-8.923,0.867,5.626,3,,0,0,0,0,0,0,0,0,0,0,0,-6.258,0.539,4.633,-1.625,0.846,1.385,0.171,0.465,0.918,1.089,0.792,1.257,2.042,0.205,-0.704,0.091,39.841,-29.495,10.346,1.038,1.628,2.667,0.176,0.946,1.122,0.536,0.914,1.45,-5.925,4.386,-1.539,0.831,1.303,2.133,0.187,1.007,1.195,0.478,0.815,1.293,-5.36671311701241,0.925666666666667,0.947,1.541,"0"
145762,2003,73.102,48.391,0,372.143,2,-3.978,,,,-8.314,0,74.982,49.002,-3.726,5,-12.744,4,1.712,7,1.88,0.612,4.239,2,0.94,0.306,4.562,-3,3.761,1.223,5.262,3,,0,0,0,0,0,0,0,0,0,0,0,-3.88,0.6,3.42,-0.459,0.8,1.4,0.225,0.465,0.906,1.13,0.805,1.27,1.323,0.219,-0.759,0.111,7.194,-6.342,0.852,1,1.333,2.333,0.226,0.913,1.139,0.538,0.932,1.471,-6.631,5.846,-0.785,0.8,1.067,1.867,0.22,0.889,1.109,0.483,0.836,1.319,-0.854220499987725,0.666666666666667,1.709,1.333,"0"
231286,2003,75.654,15.646,0,281.766,2,-5.154,1,,,-7.891,-1,83.1,16.001,-5.93,6.4,-15.142,5,-0.587,9,7.446,0.356,6.842,2,3.723,0.178,3.409,-5.51,14.892,0.711,4.448,4,,0,0,0,0,0,0,0,0,0,0,0,-2.454,0.625,2.553,0.099,0.781,1.406,0.24,0.37,0.898,1.139,0.848,1.218,0.839,0.234,-0.365,0.167,2.966,-3.085,-0.12,1,1.25,2.25,0.245,0.914,1.159,0.415,0.949,1.363,-6.677,6.946,0.269,1.067,1.333,2.4,0.226,0.844,1.07,0.482,1.102,1.584,-0.208264681824379,0.6,2.72,1.707,"0"
312999,2003,91.669,15.558,0,419.689,2,-4.382,1,,,-9.097,0,95.03,14.108,-3.91,7.02,-9.232,5,-0.439,10.099,3.361,-1.45,3.651,3,1.68,-0.725,4.946,-5,6.722,-2.9,3.475,4.099,,0,0,0,0,0,0,0,0,0,0,0,-2.249,0.726,2.361,0.112,0.712,1.439,0.18,0.41,0.918,1.097,0.816,1.226,0.755,0.243,-0.297,0.077,3.86,-4.052,-0.193,1.275,1.25,2.525,0.187,0.955,1.142,0.465,0.926,1.391,-4.033,4.235,0.201,1.36,1.333,2.693,0.203,1.037,1.24,0.495,0.985,1.48,-0.716264780920933,0.755,1.794,1.872,"0"
366814,2003,116.054,12.93,0,506.834,2,-4.047,1,,,-11.856,0,114.063,14.496,-2.491,6.166,-9.36,5,1.653,8.832,-1.992,1.567,5.169,2,-0.996,0.784,0.118,-3,-3.983,3.133,5.397,3.832,,0,0,0,0,0,0,0,0,0,0,0,-4.421,0.621,3.758,-0.664,0.811,1.432,0.2,0.47,0.911,1.111,0.802,1.272,1.545,0.228,-0.906,0.091,11.479,-9.756,1.723,0.958,1.25,2.208,0.206,0.94,1.146,0.54,0.922,1.462,-5.052,4.294,-0.758,1.022,1.333,2.355,0.205,0.935,1.14,0.486,0.829,1.315,-1.59631264958042,0.5415,1.143,1.644,"0"
134429,2003,90.577,42.878,1,409.508,2,-4.889,1,,,-8.429,0,87.204,41.143,-3.2,5,-12.193,4,2.26,7,-3.373,-1.736,4.056,2,-1.686,-0.868,4.799,-3,-6.747,-3.471,5.363,3,,0,0,0,0,0,0,0,0,0,0,0,-4.517,0.6,3.81,-0.706,0.8,1.4,0.222,0.479,0.907,1.129,0.798,1.276,1.535,0.219,-0.966,0.111,10.188,-8.595,1.593,1,1.333,2.333,0.223,0.913,1.137,0.562,0.937,1.499,-6.63,5.593,-1.037,0.8,1.067,1.867,0.222,0.907,1.128,0.476,0.793,1.269,-1.25576392565365,0.666666666666667,1.468,1.333,"0"
217820,2003,87.648,31.127,0,305.63,2,-5.115,5,,,-8.6,0,85.154,30.751,-5.113,5.954,-14.053,5,0.293,8,-2.495,-0.375,5.257,2,-1.248,-0.187,3.227,-4,-4.989,-0.751,5.228,3,,0,0,1,0,0,0,0,0,0,0,0,-2.806,0.504,2.748,-0.057,0.84,1.344,0.234,0.406,0.902,1.136,0.83,1.235,0.963,0.185,-0.519,0.091,3.885,-3.805,0.079,0.75,1.25,2,0.237,0.913,1.15,0.458,0.937,1.395,-6.581,6.446,-0.134,0.8,1.333,2.133,0.22,0.85,1.07,0.478,0.977,1.455,-0.384510493091061,0.4885,2.345,1.588,"0"
61464,2003,83.014,14.499,0,401.29,2,-4.772,1,,,-6.805,0,84.196,15.003,-3.122,4.6,-12.64,4,2.334,6,1.183,0.505,4.561,2,0.592,0.253,5.974,-2.024,2.365,1.008,4.603,2,,0,0,0,0,0,0,0,0,0,0,0,-4.796,0.435,4.049,-0.748,0.87,1.304,0.231,0.494,0.903,1.133,0.791,1.285,1.624,0.174,-0.696,0.111,11.136,-9.4,1.736,0.667,1.333,2,0.231,0.904,1.136,0.583,0.933,1.515,-6.869,5.798,-1.071,0.533,1.067,1.6,0.229,0.894,1.122,0.478,0.766,1.244,-1.3217161251579,0.533333333333333,1.432,1.227,"0"
214722,2003,70.881,37.475,0,400.071,2,-3.908,5,,,-8.763,-0.438,74.808,33.784,-3.8,5.312,-12.776,4,1.743,7,3.927,-3.691,5.098,1.562,1.963,-1.846,3.308,-3.438,7.853,-7.381,5.433,2.438,,0,0,0,0,0,0,0,0,0,0,0,-3.821,0.565,3.362,-0.459,0.753,1.318,0.233,0.444,0.904,1.136,0.814,1.259,1.312,0.201,-0.901,0.136,6.1,-5.368,0.732,0.881,1.174,2.055,0.235,0.914,1.15,0.508,0.932,1.44,-6.66,5.861,-0.8,0.8,1.067,1.867,0.225,0.876,1.101,0.475,0.871,1.346,-0.596521507784697,0.559542892229346,1.743,1.417,"0"
353305,2003,118.854,30.297,0,510.137,2,-4.224,1,,,-11.866,0,115.095,31.24,-2.488,6.347,-8.632,5,1.268,9,-3.758,0.943,3.204,2,-1.879,0.472,1.027,-4,-7.518,1.887,5.382,4,,0,0,1,0,0,0,0,0,0,0,0,-3.979,0.63,3.469,-0.51,0.788,1.418,0.176,0.462,0.917,1.093,0.797,1.259,1.422,0.233,-0.803,0.148,14.296,-12.465,1.831,1,1.25,2.25,0.183,0.949,1.131,0.53,0.914,1.443,-4.541,3.96,-0.582,1.067,1.333,2.4,0.192,0.995,1.187,0.486,0.839,1.326,-2.5926898225272,0.58675,1.141,1.693,"0"
111921,2003,92.47,30.526,0,305.374,2,-5.62,,,,-6.731,0,91.955,28.799,-4.902,5,-14.463,4,0.476,7,-0.515,-1.726,5.154,2,-0.257,-0.863,4.915,-4,-1.029,-3.454,4.396,3,,0,0,0,0,0,0,0,0,0,0,0,-3.048,0.6,2.95,-0.097,0.8,1.4,0.243,0.428,0.897,1.14,0.824,1.252,1.044,0.219,-0.46,0.111,4.448,-4.306,0.142,1,1.333,2.333,0.244,0.901,1.145,0.488,0.941,1.429,-6.853,6.634,-0.218,0.8,1.067,1.867,0.23,0.85,1.08,0.48,0.926,1.406,-0.459493033034957,0.666666666666667,2.249,1.333,"0"
367972,2003,,,0,300.53,2,-5.63,1,,,-10.883,0,,,-6.016,7.569,-13.482,6,-1.754,10.923,,,7.326,2,,,0.741,-5,,,4.467,4.923,,0,0,0,0,0,0,0,0,0,0,0,-1.949,0.65,2.241,0.292,0.793,1.443,0.214,0.371,0.906,1.12,0.844,1.215,0.664,0.241,-0.199,0.138,2.467,-2.836,-0.369,0.985,1.2,2.185,0.221,0.935,1.156,0.413,0.942,1.355,-5.38,6.184,0.805,1.313,1.6,2.913,0.204,0.861,1.065,0.492,1.12,1.612,-0.265379385850319,0.5138,2.76,2.018,"0"
233287,2003,84.892,65.887,1,191.618,2,-3.256,,,,-8.398,-1,86.772,64.535,-7.089,6.779,-15.986,5,-1.928,10,1.88,-1.351,5.9,2,0.94,-0.676,2.894,-6.05,3.76,-2.704,4.757,5,,0,0,0,0,0,0,0,0,0,0,0,-1.983,0.738,2.255,0.272,0.738,1.475,0.236,0.362,0.901,1.138,0.852,1.214,0.68,0.27,-0.284,0.167,2.448,-2.784,-0.336,1.25,1.25,2.5,0.24,0.914,1.154,0.4,0.941,1.34,-6.449,7.333,0.884,1.333,1.333,2.667,0.215,0.818,1.033,0.496,1.166,1.662,-0.234658898636576,0.69475,3.252,1.808,"0"
423496,2003,84.087,16.296,0,381.763,2,-4.24,1,,,-11.947,0,84.923,15.814,-4.984,7.519,-11.872,6,-1.037,10.634,0.837,-0.482,8.103,2,0.418,-0.241,-0.051,-4.88,1.672,-0.965,4.354,4.634,,0,0,0,0,0,0,0,0,0,0,0,-2.174,0.616,2.382,0.208,0.798,1.414,0.207,0.391,0.907,1.113,0.835,1.226,0.746,0.229,-0.304,0.14,2.845,-3.117,-0.272,0.927,1.2,2.127,0.215,0.942,1.157,0.44,0.941,1.381,-4.97,5.446,0.476,1.236,1.6,2.836,0.203,0.893,1.096,0.495,1.057,1.552,-0.308671754092744,0.5038,2.286,2.005,"0"
113808,2003,74.417,23.022,1,369.897,2,-7.509,1,,,-8.371,0,73.55,25.984,-3.436,5,-12.284,4,2.136,7,-0.867,2.963,3.932,2,-0.434,1.482,5.525,-3.113,-1.734,5.925,5.444,3,,0,0,1,0,1,0,0,0,0,0,0,-4.197,0.6,3.575,-0.622,0.8,1.4,0.206,0.469,0.912,1.118,0.799,1.268,1.4,0.219,-0.531,0.111,8.867,-7.554,1.314,1,1.333,2.333,0.209,0.923,1.131,0.543,0.924,1.467,-6.615,5.635,-0.98,0.8,1.067,1.867,0.208,0.918,1.126,0.491,0.836,1.327,-1.11293800210054,0.666666666666667,1.576,1.333,"0"
18285,2003,86.186,27.527,0,340.725,2,-3.707,1,,,-6.04,0,91.66,25.463,-3.865,4.6,-13.602,4,1.507,6,5.473,-2.063,4.695,2,2.736,-1.032,6.671,-2.045,10.948,-4.127,4.194,2,,0,0,1,0,0,0,0,0,0,0,0,-3.909,0.435,3.519,-0.39,0.87,1.304,0.233,0.489,0.902,1.135,0.785,1.275,1.325,0.174,-0.314,0.111,7.434,-6.692,0.741,0.667,1.333,2,0.233,0.902,1.134,0.584,0.938,1.522,-6.931,6.239,-0.691,0.533,1.067,1.6,0.227,0.879,1.105,0.496,0.797,1.293,-0.901588728357838,0.533333333333333,1.773,1.227,"0"
127416,2003,94.543,25.191,0,293.304,2,-9.067,1,,,-6.207,-0.977,96.066,24.426,-5.359,5.405,-15.126,4,0.018,8,1.523,-0.765,5.872,1.023,0.762,-0.383,4.633,-4.977,3.046,-1.53,4.023,3.977,,0,0,0,0,0,0,0,0,0,0,0,-2.826,0.74,2.823,-0.003,0.74,1.48,0.252,0.395,0.893,1.145,0.84,1.235,0.976,0.276,-0.454,0.197,3.736,-3.731,0.004,1,1,2,0.254,0.899,1.152,0.446,0.948,1.395,-6.947,6.939,-0.008,1.067,1.067,2.133,0.235,0.834,1.07,0.478,1.015,1.492,-0.321889553560013,0.35125,2.458,1.441,"0"
125235,2003,80.468,26.608,0,345.106,2,-3.275,1,,,-7.523,0,85.296,26.572,-4.271,5,-13.521,4,1.126,7,4.829,-0.037,4.599,2,2.415,-0.019,4.799,-3.005,9.657,-0.073,4.833,3,,0,0,1,0,0,0,0,0,0,0,0,-3.429,0.6,3.166,-0.264,0.8,1.4,0.233,0.447,0.902,1.135,0.812,1.258,1.17,0.219,-0.564,0.111,5.607,-5.176,0.431,1,1.333,2.333,0.234,0.908,1.142,0.517,0.94,1.457,-6.719,6.202,-0.517,0.8,1.067,1.867,0.224,0.87,1.094,0.478,0.868,1.346,-0.635041168300639,0.666666666666667,1.959,1.333,"0"
127419,2003,73.564,20.31,0,268.869,2,-6.169,1,,,-6.184,0,78.202,19.709,-5.632,5.6,-15.403,4,-0.275,8,4.638,-0.601,5.906,2,2.319,-0.3,4.632,-4,9.276,-1.202,3.991,3,,0,0,0,0,0,0,0,0,0,0,0,-2.686,0.714,2.735,0.049,0.714,1.429,0.252,0.383,0.894,1.145,0.848,1.231,0.928,0.242,-0.418,0.091,3.492,-3.555,-0.063,1,1,2,0.253,0.898,1.152,0.43,0.952,1.382,-6.939,7.066,0.126,1.067,1.067,2.133,0.234,0.831,1.066,0.475,1.053,1.528,-0.29994258846308,0.4,2.583,1.493,"0"
58377,2003,95.152,15.795,0,422.007,2,-5.59,1,,,-6.774,0,99.146,15.886,-2.866,4.6,-12.376,4,2.597,6,3.994,0.091,4.536,2,1.997,0.045,6.026,-2,7.988,0.182,4.604,2,,0,0,1,0,0,0,0,0,0,0,0,-5.224,0.435,4.318,-0.906,0.87,1.304,0.231,0.51,0.903,1.134,0.783,1.293,1.767,0.174,-0.822,0.111,13.828,-11.43,2.398,0.667,1.333,2,0.231,0.904,1.136,0.608,0.933,1.541,-6.868,5.677,-1.191,0.533,1.067,1.6,0.23,0.899,1.129,0.481,0.739,1.22,-1.6468429039169,0.533333333333333,1.315,1.227,"0"
44104,2003,76.848,31.847,0,271.211,2,-5.716,1,,,-4.968,0,78.999,31.442,-4.954,5,-14.99,4,0.234,7,2.152,-0.404,5.502,2,1.076,-0.202,5.907,-4,4.302,-0.81,3.382,3,,0,0,0,0,0,0,0,0,0,0,0,-3.073,0.6,3.026,-0.047,0.8,1.4,0.255,0.416,0.89,1.145,0.827,1.243,1.064,0.219,-0.376,0.111,4.466,-4.397,0.069,1,1.333,2.333,0.254,0.889,1.144,0.476,0.947,1.423,-6.983,6.876,-0.107,0.8,1.067,1.867,0.24,0.837,1.077,0.475,0.944,1.419,-0.453271883480764,0.666666666666667,2.272,1.333,"0"
310945,2003,118.884,10.136,0,396.342,2,-4.764,1,,,-9.038,0,116.823,9.425,-4.249,7.268,-9.58,5.356,-0.792,10.866,-2.061,-0.711,3.589,2.518,-1.031,-0.355,4.916,-5.356,-4.123,-1.421,3.452,4.866,,0,0,0,0,0,2,-3549.377,-1774.689,0,0,0,-2.068,0.758,2.255,0.186,0.737,1.495,0.179,0.405,0.918,1.097,0.818,1.224,0.695,0.263,-0.27,0.085,3.388,-3.694,-0.305,1.378,1.339,2.717,0.187,0.955,1.142,0.46,0.927,1.387,-4.031,4.394,0.363,1.469,1.428,2.898,0.202,1.034,1.236,0.501,1.012,1.513,-0.638246980637692,0.817,1.949,1.938,"0"
