pix,year,for_age_2018,for_con_2018,for_pro,elev,p4_trend,p4_trend_slope,trend_20yrs,gfc_tsince,gfc_wsum,gfc_csum,delta_for_age_lag3,delta_for_con_lag3,delta_cmi_sm_lag3,delta_dd5_wt_lag3,deltap_for_age_lag3,deltap_for_con_lag3,deltap_cmi_sm_lag3,deltap_dd5_wt_lag3,avg_for_age,avg_for_con,avg_cmi_sm,avg_dd5_wt,min_cmi_sm,min_dd5_wt,max_cmi_sm,max_dd5_wt,delta_for_age_lag2,delta_for_con_lag2,delta_cmi_sm_lag2,delta_dd5_wt_lag2,deltap_for_age_lag2,deltap_for_con_lag2,deltap_cmi_sm_lag2,deltap_dd5_wt_lag2,delta_for_age_lag1,delta_for_con_lag1,delta_cmi_sm_lag1,delta_dd5_wt_lag1,deltap_for_age_lag1,deltap_for_con_lag1,deltap_cmi_sm_lag1,deltap_dd5_wt_lag1,delta_for_age,delta_for_con,delta_cmi_sm,delta_dd5_wt,deltap_for_age,deltap_for_con,deltap_cmi_sm,deltap_dd5_wt,fire,harv,insc,gfc,canlad,abio,count_brk_neg,sum_brk_magnitude_neg,avg_brk_magnitude_neg,count_brk_pos,sum_brk_magnitude_pos,avg_brk_magnitude_pos,cmi_sm_nrange,dd5_wt_nrange,min_cmi_sm_rel,max_cmi_sm_rel,min_dd5_wt_rel,max_dd5_wt_rel,map_nrange,mat_nrange,min_map_rel,max_map_rel,min_mat_rel,max_mat_rel,cmi_sm_cv,dd5_wt_cv,cmi_sm_cqv,dd5_wt_cqv,cmi_sm_nrange30,min_cmi_sm_rel30,max_cmi_sm_rel30,dd5_wt_nrange30,min_dd5_wt_rel30,max_dd5_wt_rel30,map_nrange30,min_map_rel30,max_map_rel30,mat_nrange30,min_mat_rel30,max_mat_rel30,cmi_sm_nrange30_reg,min_cmi_sm_rel30_reg,max_cmi_sm_rel30_reg,dd5_wt_nrange30_reg,min_dd5_wt_rel30_reg,max_dd5_wt_rel30_reg,map_nrange30_reg,min_map_rel30_reg,max_map_rel30_reg,mat_nrange30_reg,min_mat_rel30_reg,max_mat_rel30_reg,cmi_sm_rel30,dd5_wt_rel30,cmi_sm_rel30_reg,dd5_wt_rel30_reg,cmi_sm_rel30p_reg,dd5_wt_rel30p_reg
129392,2018,78.86,93.861,0,378.644,2,-7.808,,3,14.0,42,-0.986,14.684,-1.257,-1.0,-1.235,18.546,31.378,-0.2,78.367,98.154,-4.389,4.5,-8.579,4.0,0.566,5.0,-0.657,9.789,1.241,-9.344,-0.826,11.644,-19.081,-0.7,-0.328,4.895,-14.937,-2.0,-0.414,5.502,-154.404,-0.333,-0.986,6.139,0.983,1.0,-1.25,6.541,-18.678,25.0,,0,0,1,0,0,1,-1106.852,-1106.852,0,0.0,0.0,-2.084,0.222,1.955,-0.129,0.889,1.111,0.199,0.605,0.884,1.083,0.679,1.284,0.746,0.111,-0.33,0.111,3.825,-3.588,0.237,0.333,1.333,1.667,0.211,0.937,1.148,0.805,0.904,1.709,4.195,-3.935,0.26,0.267,1.067,1.333,0.201,0.895,1.096,0.736,0.827,1.563,-1.9982803478241,1.5,-2.209,0.75,-101.33,20.0
130413,2018,82.153,81.706,0,394.032,2,-5.565,,3,16.667,50,-3.42,16.907,-1.169,-1.0,-3.997,26.091,29.776,-0.2,80.443,89.851,-4.186,4.5,-8.343,4.0,0.719,5.0,-2.28,11.271,1.234,-9.118,-2.7,16.002,-19.498,-0.695,-1.14,5.636,-14.885,-2.0,-1.369,7.409,-152.043,-0.333,-3.42,15.684,1.07,1.0,-4.163,19.196,-21.001,25.0,,0,0,1,0,0,1,-1024.435,-1024.435,0,0.0,0.0,-2.165,0.222,1.993,-0.172,0.889,1.111,0.199,0.603,0.885,1.084,0.678,1.282,0.776,0.111,-0.351,0.111,4.084,-3.76,0.324,0.333,1.333,1.667,0.211,0.938,1.149,0.8,0.9,1.7,4.157,-3.827,0.33,0.267,1.067,1.333,0.202,0.896,1.098,0.727,0.818,1.545,-1.96718133544922,1.5,-2.006,0.75,-92.018,20.0
130415,2018,78.762,82.709,0,390.0,2,-4.309,,3,9.333,28,-2.173,17.488,-1.19,-1.0,-2.685,26.813,30.203,-0.2,77.675,90.658,-4.232,4.5,-8.399,4.0,0.69,5.0,-1.448,11.659,1.241,-9.0,-1.805,16.41,-19.479,-0.692,-0.724,5.83,-14.898,-2.0,-0.911,7.583,-152.518,-0.333,-2.173,14.307,1.041,1.0,-2.759,17.298,-20.292,25.0,,0,0,1,0,0,1,-778.012,-778.012,0,0.0,0.0,-2.148,0.222,1.985,-0.163,0.889,1.111,0.199,0.606,0.884,1.084,0.677,1.282,0.769,0.111,-0.345,0.111,4.016,-3.711,0.305,0.333,1.333,1.667,0.211,0.937,1.148,0.804,0.898,1.702,4.169,-3.853,0.317,0.267,1.067,1.333,0.202,0.896,1.097,0.732,0.818,1.55,-1.9685722656250002,1.5,-2.052,0.75,-94.128,20.0
130416,2018,79.416,78.027,0,385.216,2,-4.77,,3,3.0,9,-7.22,14.46,-1.206,-1.0,-8.334,22.748,30.286,-0.2,75.806,84.601,-4.293,4.5,-8.465,4.0,0.635,5.0,-4.813,9.64,1.24,-9.0,-5.714,14.096,-19.291,-0.692,-2.407,4.82,-14.899,-2.0,-2.942,6.584,-153.424,-0.333,-7.22,12.697,1.033,1.0,-9.091,16.273,-19.911,25.0,,0,0,1,0,0,1,-845.682,-845.682,0,0.0,0.0,-2.12,0.222,1.972,-0.148,0.889,1.111,0.199,0.608,0.884,1.083,0.675,1.283,0.759,0.111,-0.34,0.111,3.925,-3.651,0.274,0.333,1.333,1.667,0.211,0.937,1.148,0.803,0.892,1.694,4.174,-3.883,0.291,0.267,1.067,1.333,0.201,0.895,1.097,0.736,0.818,1.554,-1.9742417507171601,1.5,-2.113,0.75,-96.927,20.0
128358,2018,80.947,68.763,0,384.939,2,-6.323,,3,14.333,43,-7.638,14.763,-1.203,-1.0,-8.622,27.339,29.645,-0.2,77.128,75.813,-4.35,4.5,-8.512,4.0,0.559,5.0,-5.092,9.842,1.209,-9.0,-5.918,16.704,-18.686,-0.692,-2.546,4.921,-14.915,-2.0,-3.049,7.708,-154.496,-0.333,-7.637,13.437,1.077,1.0,-9.435,19.541,-20.471,25.0,,0,0,1,0,0,1,-627.402,-627.402,0,0.0,0.0,-2.085,0.222,1.957,-0.129,0.889,1.111,0.199,0.61,0.885,1.084,0.676,1.286,0.747,0.111,-0.339,0.111,3.892,-3.652,0.24,0.333,1.333,1.667,0.21,0.936,1.147,0.812,0.899,1.71,4.161,-3.905,0.256,0.267,1.067,1.333,0.201,0.894,1.095,0.739,0.818,1.557,-2.01935777664185,1.5,-2.17,0.75,-99.541,20.0
129376,2018,81.793,92.99,0,340.499,2,-6.348,,3,18.333,55,-3.167,20.872,-1.119,-1.0,-3.728,28.941,23.317,-0.2,80.21,98.235,-4.957,4.5,-9.097,4.0,-0.124,5.0,-2.112,13.914,1.146,-10.0,-2.517,17.596,-16.223,-0.714,-1.056,6.957,-14.731,-2.0,-1.275,8.086,-167.151,-0.333,-3.167,7.01,1.231,1.0,-3.872,7.538,-20.801,25.0,,0,0,1,0,0,1,-910.562,-910.562,0,0.0,0.0,-1.81,0.222,1.835,0.025,0.889,1.111,0.2,0.574,0.884,1.084,0.695,1.269,0.65,0.111,-0.309,0.111,3.064,-3.107,-0.042,0.333,1.333,1.667,0.212,0.936,1.147,0.755,0.914,1.669,4.116,-4.173,-0.057,0.267,1.067,1.333,0.2,0.886,1.086,0.717,0.868,1.585,-2.02872966003418,1.5,-2.777,0.75,-127.385,20.0
424027,2018,72.675,37.909,0,390.162,2,-7.348,,1,28.5,47,3.514,-4.655,3.298,-1.0,5.081,-10.936,-114.197,-0.143,74.432,35.582,2.611,7.5,0.41,6.0,5.689,9.0,2.343,-3.104,7.073,-16.414,3.331,-7.568,-106.153,-0.732,1.171,-1.552,-6.104,-3.648,1.638,-3.933,-93.706,-0.378,3.514,-4.655,5.279,3.0,4.835,-12.279,1287.561,50.0,,0,0,1,0,0,1,-879.931,-879.931,0,0.0,0.0,2.022,0.4,0.157,2.179,0.8,1.2,0.23,0.446,0.908,1.138,0.755,1.201,-0.867,0.149,0.81,0.1,1.489,0.116,1.604,0.6,1.2,1.8,0.271,1.069,1.34,0.553,0.934,1.487,2.422,0.188,2.61,0.8,1.6,2.4,0.294,1.161,1.455,0.644,1.089,1.732,6.157200037002561,2.5,4.791,3.75,219.771,100.0
151071,2018,114.047,89.458,0,259.993,2,-6.421,,2,12.0,24,14.471,11.113,-2.047,0.0,14.533,14.185,44.94,0.0,121.283,94.815,-6.269,5.5,-10.352,5.0,-1.29,6.0,9.647,7.409,1.85,-12.0,9.24,9.03,-21.888,-0.706,4.824,3.704,-14.943,-2.0,4.417,4.319,-179.151,-0.286,14.471,10.427,-0.23,1.0,12.689,11.656,3.484,20.0,,0,0,1,0,0,1,-918.935,-918.935,0,0.0,0.0,-1.446,0.182,1.651,0.206,0.909,1.091,0.214,0.52,0.874,1.087,0.724,1.244,0.516,0.091,-0.188,0.091,1.955,-2.233,-0.278,0.25,1.25,1.5,0.232,0.951,1.183,0.659,0.918,1.577,4.157,-4.749,-0.592,0.267,1.333,1.6,0.215,0.878,1.092,0.739,1.029,1.768,-1.63294929885864,1.5,-4.089,1.75,-187.569,46.667
95584,2018,142.022,90.616,0,173.171,2,-4.947,,0,0.0,0,26.934,19.403,-2.636,0.0,23.403,27.246,45.796,0.0,155.489,96.925,-8.13,5.5,-12.165,5.0,-3.376,6.0,17.956,12.935,1.45,-13.274,14.473,16.651,-14.733,-0.726,8.978,6.467,-15.213,-2.0,6.748,7.685,-223.032,-0.286,26.934,9.384,-0.196,1.0,18.965,10.356,2.336,20.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-1.081,0.182,1.496,0.415,0.909,1.091,0.217,0.489,0.867,1.083,0.744,1.234,0.385,0.091,-0.141,0.091,1.632,-2.259,-0.627,0.25,1.25,1.5,0.228,0.91,1.138,0.613,0.933,1.546,4.032,-5.58,-1.549,0.267,1.333,1.6,0.208,0.83,1.038,0.746,1.135,1.88,-2.745013599395751,1.5,-5.95,1.75,-272.936,46.667
426078,2018,80.804,5.685,0,375.509,2,-5.716,1,2,15.5,45,0.723,-9.137,3.311,-1.0,0.903,-61.645,-107.885,-0.143,81.166,2.164,2.431,7.5,0.242,6.0,5.496,9.0,0.482,-6.091,7.136,-17.0,0.6,-51.724,-103.51,-0.739,0.241,-3.046,-6.031,-4.0,0.299,-34.887,-96.142,-0.4,0.723,-5.685,5.254,3.0,0.895,-100.0,2171.074,50.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,2.161,0.4,0.1,2.261,0.8,1.2,0.231,0.447,0.908,1.138,0.756,1.203,-0.923,0.149,0.863,0.1,1.394,0.064,1.458,0.6,1.2,1.8,0.272,1.069,1.341,0.551,0.933,1.484,2.41,0.111,2.521,0.8,1.6,2.4,0.294,1.158,1.452,0.654,1.108,1.762,6.20062089538574,2.5,4.611,3.75,211.514,100.0
96616,2018,79.564,87.419,0,193.533,2,-4.137,2,1,34.0,34,0.839,11.574,-2.643,0.0,1.066,15.26,48.309,0.0,79.984,92.109,-7.896,5.5,-11.979,5.0,-3.095,6.0,0.56,7.716,1.479,-13.0,0.709,9.681,-15.417,-0.722,0.28,3.858,-15.212,-2.0,0.353,4.617,-214.314,-0.286,0.839,8.433,-0.282,1.0,1.054,9.647,3.475,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.125,0.182,1.517,0.392,0.909,1.091,0.216,0.498,0.867,1.083,0.739,1.237,0.401,0.091,-0.151,0.091,1.71,-2.305,-0.596,0.25,1.25,1.5,0.228,0.911,1.139,0.624,0.926,1.55,4.075,-5.495,-1.42,0.267,1.333,1.6,0.208,0.834,1.043,0.748,1.111,1.859,-2.6996451339721697,1.5,-5.716,1.75,-262.202,46.667
20246,2018,73.545,76.071,0,388.31,2,-4.14,,2,20.167,56,6.676,15.689,0.512,0.0,9.984,25.983,-7.406,0.0,76.883,83.438,-4.551,4.25,-9.574,4.0,0.066,5.0,4.45,10.46,-0.758,-9.0,6.44,15.942,13.433,-0.692,2.225,5.23,-15.656,-1.0,3.12,7.383,-169.163,-0.2,6.676,13.78,4.107,1.0,9.077,18.115,-64.162,25.0,,1,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-2.118,0.235,2.104,-0.015,0.941,1.176,0.166,0.608,0.904,1.07,0.678,1.287,0.815,0.102,-0.617,0.03,13.277,-13.186,0.091,0.333,1.333,1.667,0.164,0.892,1.056,0.833,0.929,1.762,4.422,-4.392,0.03,0.267,1.067,1.333,0.164,0.896,1.06,0.686,0.765,1.451,-3.824936569690704,1.25,-2.371,0.5,-108.761,13.333
449228,2018,65.166,91.08,0,303.98,2,-5.388,,0,0.0,0,-1.16,11.217,0.182,-1.0,-1.749,14.045,85.446,-0.143,64.585,95.271,-0.239,7.5,-5.627,6.0,4.779,9.0,-0.773,7.478,7.25,-17.313,-1.172,8.945,-105.762,-0.743,-0.386,3.739,-10.626,-3.0,-0.589,4.281,-96.416,-0.333,-1.161,7.124,-0.899,3.0,-1.782,7.822,-227.595,50.0,,0,0,0,0,0,0,0.0,0.0,1,717.42,717.42,-43.54,0.4,23.544,-19.996,0.8,1.2,0.166,0.463,0.914,1.08,0.746,1.209,15.469,0.149,-11.143,0.1,1.949,-1.054,0.895,0.6,1.2,1.8,0.223,1.229,1.453,0.572,0.922,1.494,4.773,-2.581,2.192,0.8,1.6,2.4,0.206,1.138,1.344,0.725,1.168,1.893,5.09998591995239,2.5,1.941,3.75,89.037,100.0
92498,2018,94.192,93.873,0,204.324,2,-5.585,,1,26.0,26,6.129,11.483,-2.614,-0.075,6.96,13.937,48.769,-0.015,97.256,97.824,-7.716,5.481,-11.814,4.925,-2.909,6.0,4.086,7.655,1.407,-13.0,4.535,8.879,-14.998,-0.725,2.043,3.827,-15.233,-2.075,2.217,4.25,-209.85,-0.296,6.129,6.127,-0.192,1.075,6.507,6.527,2.408,21.827,,0,0,1,0,0,0,0.0,0.0,1,623.909,623.909,-1.154,0.196,1.531,0.377,0.899,1.095,0.216,0.511,0.867,1.083,0.733,1.244,0.411,0.095,-0.15,0.093,1.803,-2.392,-0.589,0.269,1.231,1.5,0.226,0.908,1.134,0.649,0.931,1.58,4.085,-5.419,-1.334,0.287,1.313,1.6,0.208,0.835,1.043,0.755,1.082,1.837,-2.7778710517883303,1.4809999999999999,-5.536,1.731,-253.945,46.16
210659,2018,76.349,65.053,0,276.553,2,-8.027,,2,15.333,42,-4.794,5.311,-1.416,-0.38,-5.908,8.89,35.373,-0.071,73.952,67.693,-4.875,5.5,-8.903,5.0,0.204,6.0,-3.196,3.541,2.336,-12.0,-4.018,5.757,-30.123,-0.706,-1.598,1.77,-14.295,-2.0,-2.05,2.797,-161.052,-0.286,-4.794,5.247,0.036,1.0,-6.279,8.066,-0.664,20.0,,0,0,1,0,0,1,-874.12,-874.12,0,0.0,0.0,-1.868,0.182,1.826,-0.042,0.909,1.091,0.209,0.527,0.882,1.091,0.715,1.243,0.669,0.091,-0.224,0.091,2.061,-2.015,0.046,0.25,1.25,1.5,0.235,0.993,1.229,0.67,0.909,1.578,4.178,-4.084,0.094,0.267,1.333,1.6,0.217,0.917,1.134,0.739,1.003,1.741,-0.45616197586060014,1.5,-2.695,1.75,-123.624,46.667
23414,2018,80.74,54.384,0,365.023,2,-4.297,1,3,9.75,30,-3.368,10.322,-0.669,0.0,-4.004,23.426,10.256,0.0,79.056,59.456,-5.924,4.0,-10.735,4.0,-1.075,4.0,-2.246,6.881,-0.411,-8.0,-2.706,14.485,6.061,-0.667,-1.123,3.441,-15.707,-1.0,-1.372,6.755,-184.463,-0.2,-3.368,9.969,2.5,0.0,-4.171,18.331,-34.761,0.0,,0,0,1,0,0,1,-970.403,-970.403,0,0.0,0.0,-1.631,0.0,1.812,0.181,1.0,1.0,0.176,0.626,0.891,1.067,0.672,1.298,0.596,0.0,-0.362,0.0,5.877,-6.531,-0.654,0.0,1.333,1.333,0.173,0.878,1.051,0.851,0.914,1.765,4.431,-4.924,-0.493,0.0,1.067,1.067,0.17,0.863,1.033,0.712,0.765,1.478,-4.28024969005585,1.0,-3.744,0.25,-171.743,6.667
13083,2018,80.86,51.851,0,386.945,2,-10.731,,1,54.5,56,-4.615,8.207,0.009,0.0,-5.399,18.804,-0.132,0.0,78.553,55.954,-5.208,4.0,-10.199,4.0,-0.465,4.0,-3.076,5.472,-0.722,-8.0,-3.665,11.798,11.91,-0.667,-1.538,2.736,-15.787,-1.0,-1.867,5.571,-175.353,-0.2,-4.614,8.207,3.399,0.0,-5.706,15.828,-50.103,0.0,,0,0,1,0,0,1,-1605.163,-1605.163,0,0.0,0.0,-1.869,0.0,1.958,0.089,1.0,1.0,0.167,0.621,0.899,1.066,0.673,1.294,0.7,0.0,-0.484,0.0,10.152,-10.637,-0.485,0.0,1.333,1.333,0.164,0.881,1.045,0.852,0.922,1.774,4.465,-4.678,-0.213,0.0,1.067,1.067,0.164,0.878,1.042,0.697,0.755,1.451,-4.249212320327759,1.0,-3.028,0.25,-138.899,6.667
61469,2018,74.121,86.794,0,358.134,2,-3.686,,1,14.333,39,0.028,22.96,-0.729,0.0,0.038,35.968,12.612,0.0,74.135,95.31,-5.281,4.486,-9.876,4.0,-0.445,4.991,0.018,15.306,0.115,-8.0,0.024,21.411,-1.736,-0.667,0.009,7.653,-15.35,-1.0,0.012,9.67,-173.623,-0.2,0.028,13.206,2.214,0.991,0.038,15.215,-34.014,24.775,,0,0,1,0,0,1,-835.028,-835.028,0,0.0,0.0,-1.786,0.221,1.87,0.084,0.892,1.113,0.183,0.622,0.89,1.073,0.673,1.295,0.649,0.108,-0.376,0.107,5.14,-5.382,-0.243,0.33,1.333,1.664,0.185,0.898,1.083,0.842,0.911,1.754,4.326,-4.53,-0.204,0.264,1.067,1.331,0.181,0.877,1.058,0.722,0.781,1.503,-3.4461040315628098,1.4859999999999998,-3.101,0.736,-142.248,19.627
61471,2018,80.528,84.375,0,355.161,2,-6.567,,1,20.917,54,-4.301,19.655,-0.75,0.0,-5.07,30.369,12.985,0.0,78.378,92.422,-5.309,4.455,-9.907,4.0,-0.465,4.91,-2.868,13.103,0.12,-8.0,-3.439,18.384,-1.806,-0.667,-1.434,6.551,-15.352,-1.0,-1.75,8.418,-173.941,-0.2,-4.301,13.653,2.189,0.91,-5.341,16.181,-33.543,22.75,,0,0,1,0,0,1,-895.585,-895.585,0,0.0,0.0,-1.778,0.204,1.866,0.088,0.898,1.102,0.184,0.612,0.889,1.073,0.678,1.29,0.646,0.102,-0.373,0.102,5.06,-5.309,-0.249,0.303,1.333,1.637,0.185,0.898,1.083,0.82,0.909,1.729,4.331,-4.544,-0.213,0.243,1.067,1.309,0.181,0.876,1.057,0.712,0.789,1.502,-3.4430490579605104,1.455,-3.129,0.705,-143.532,18.8
100727,2018,129.583,84.15,0,196.904,2,-6.548,,1,56.0,56,13.829,2.082,-2.608,0.0,11.947,2.537,48.029,0.0,136.497,85.191,-7.819,5.5,-11.906,5.0,-3.005,6.0,9.22,1.388,1.513,-12.918,7.66,1.677,-15.841,-0.721,4.61,0.694,-15.195,-2.0,3.689,0.832,-212.31,-0.286,13.829,2.083,-0.29,1.0,10.672,2.475,3.608,20.0,,0,0,1,0,0,1,-743.415,-743.415,0,0.0,0.0,-1.138,0.182,1.523,0.384,0.909,1.091,0.216,0.503,0.867,1.084,0.735,1.238,0.405,0.091,-0.153,0.091,1.712,-2.29,-0.578,0.25,1.25,1.5,0.228,0.914,1.142,0.632,0.924,1.557,4.083,-5.461,-1.378,0.267,1.333,1.6,0.209,0.838,1.047,0.755,1.103,1.858,-2.62100386047363,1.5,-5.639,1.75,-258.67,46.667
20287,2018,72.45,94.957,0,366.661,2,-6.621,,4,14.0,56,-1.416,14.102,-0.112,0.0,-1.917,17.441,1.623,0.0,71.742,98.602,-5.46,4.0,-10.376,4.0,-0.734,4.0,-0.944,9.401,-0.629,-8.0,-1.286,10.988,9.854,-0.667,-0.472,4.701,-15.693,-1.0,-0.647,5.209,-180.774,-0.2,-1.415,5.016,3.294,0.0,-1.953,5.282,-46.977,0.0,,1,0,1,0,0,1,-984.955,-984.955,0,0.0,0.0,-1.766,0.0,1.9,0.134,1.0,1.0,0.169,0.626,0.898,1.067,0.674,1.299,0.66,0.0,-0.451,0.0,7.399,-7.962,-0.563,0.0,1.333,1.333,0.166,0.884,1.049,0.842,0.907,1.75,4.423,-4.76,-0.337,0.0,1.067,1.067,0.164,0.875,1.04,0.711,0.766,1.478,-4.15685435295105,1.0,-3.28,0.25,-150.459,6.667
8084,2018,80.013,95.985,0,250.937,2,-11.257,,2,28.0,56,-1.028,11.313,-1.989,0.0,-1.268,13.361,28.61,0.0,79.499,98.935,-8.083,4.5,-12.543,4.0,-3.186,5.0,-0.685,7.542,-0.118,-9.0,-0.849,8.528,1.337,-0.692,-0.343,3.771,-15.747,-2.0,-0.427,4.089,-231.369,-0.333,-1.028,4.015,1.278,1.0,-1.285,4.183,-14.294,25.0,,0,0,1,0,0,1,-860.18,-860.18,0,0.0,0.0,-1.158,0.222,1.552,0.394,0.889,1.111,0.191,0.567,0.876,1.067,0.705,1.272,0.414,0.111,-0.201,0.111,2.717,-3.642,-0.925,0.333,1.333,1.667,0.187,0.858,1.045,0.742,0.922,1.664,4.292,-5.754,-1.461,0.267,1.067,1.333,0.176,0.807,0.983,0.724,0.9,1.625,-4.63887339401245,1.5,-5.903,0.75,-270.78,20.0
101591,2018,80.428,98.19,1,226.701,2,-6.807,,2,26.5,54,4.83,5.43,-1.051,-1.0,6.389,5.854,15.103,-0.2,82.842,99.548,-6.876,4.75,-11.094,4.0,-2.199,6.0,3.22,3.62,0.644,-11.0,4.171,3.828,-7.442,-0.733,1.61,1.81,-14.69,-2.0,2.043,1.878,-219.91,-0.333,4.829,1.81,1.811,2.0,6.004,1.843,-22.609,50.0,,0,0,1,0,1,1,-1059.135,-1059.135,0,0.0,0.0,-1.294,0.421,1.613,0.32,0.842,1.263,0.192,0.53,0.888,1.079,0.72,1.25,0.468,0.175,-0.256,0.135,2.115,-2.638,-0.523,0.667,1.333,2.0,0.199,0.921,1.12,0.679,0.921,1.6,4.08,-5.089,-1.009,0.533,1.067,1.6,0.185,0.855,1.04,0.716,0.972,1.689,-2.67077596282959,1.75,-4.696,1.0,-215.413,26.667
129379,2018,80.113,92.384,0,374.766,2,-4.777,,3,14.333,43,-4.673,22.658,-1.129,-1.0,-5.512,32.496,26.219,-0.2,77.777,98.08,-4.49,4.5,-8.62,4.0,0.362,5.0,-3.116,15.105,1.186,-10.0,-3.744,19.546,-17.913,-0.714,-1.558,7.553,-14.808,-2.0,-1.908,8.904,-157.986,-0.333,-4.672,7.616,1.169,1.0,-5.832,8.244,-21.509,25.0,,0,0,1,0,0,1,-1051.344,-1051.344,0,0.0,0.0,-2.0,0.222,1.92,-0.081,0.889,1.111,0.2,0.584,0.884,1.085,0.691,1.276,0.718,0.111,-0.334,0.111,3.615,-3.47,0.146,0.333,1.333,1.667,0.212,0.936,1.148,0.773,0.914,1.687,4.12,-3.954,0.166,0.267,1.067,1.333,0.202,0.891,1.093,0.713,0.844,1.558,-2.0055873298645004,1.5,-2.31,0.75,-105.963,20.0
104668,2018,78.333,91.255,0,249.652,2,-6.277,,1,30.5,45,-2.272,7.239,-0.938,-1.0,-2.819,8.616,14.025,-0.2,77.197,93.946,-6.453,4.5,-10.687,4.0,-1.778,5.0,-1.515,4.826,0.656,-10.459,-1.897,5.584,-7.921,-0.723,-0.757,2.413,-14.695,-2.0,-0.957,2.716,-207.879,-0.333,-2.273,4.656,1.905,1.0,-2.902,5.102,-24.98,25.0,,0,0,1,0,0,1,-1353.5,-1353.5,0,0.0,0.0,-1.381,0.222,1.656,0.276,0.889,1.111,0.192,0.548,0.888,1.08,0.709,1.257,0.5,0.111,-0.279,0.111,2.308,-2.768,-0.461,0.333,1.333,1.667,0.199,0.922,1.121,0.706,0.912,1.618,4.087,-4.902,-0.816,0.267,1.067,1.333,0.187,0.864,1.05,0.724,0.935,1.659,-2.5925275592804002,1.5,-4.273,0.75,-196.009,20.0
52261,2018,85.01,93.925,0,318.615,2,-5.559,1,1,56.0,56,-5.404,13.415,-1.342,0.0,-5.977,16.663,22.646,0.0,82.308,98.081,-6.286,4.5,-10.781,4.0,-1.378,5.0,-3.603,8.943,0.228,-8.659,-4.066,10.523,-3.042,-0.684,-1.802,4.472,-15.425,-1.0,-2.076,4.999,-189.101,-0.2,-5.404,6.075,1.552,1.0,-6.357,6.468,-21.354,25.0,,0,0,1,0,0,1,-947.889,-947.889,0,0.0,0.0,-1.496,0.222,1.715,0.219,0.889,1.111,0.189,0.593,0.883,1.072,0.688,1.281,0.537,0.111,-0.275,0.111,3.589,-4.115,-0.526,0.333,1.333,1.667,0.191,0.889,1.08,0.79,0.915,1.705,4.313,-4.945,-0.632,0.267,1.067,1.333,0.183,0.854,1.037,0.717,0.831,1.548,-3.6657545433044394,1.5,-4.106,0.75,-188.349,20.0
102618,2018,74.125,96.243,1,232.528,2,-6.056,,1,12.0,16,-3.242,7.642,-1.032,-1.0,-4.19,8.625,15.015,-0.2,72.504,98.332,-6.764,4.59,-10.985,4.0,-2.088,5.36,-2.161,5.095,0.655,-11.0,-2.833,5.59,-7.652,-0.733,-1.08,2.547,-14.691,-2.0,-1.436,2.718,-216.49,-0.333,-3.242,2.981,1.826,1.36,-4.374,3.097,-23.099,34.0,,0,0,1,0,1,1,-1114.572,-1114.572,0,0.0,0.0,-1.315,0.296,1.624,0.309,0.871,1.168,0.192,0.547,0.888,1.079,0.708,1.255,0.476,0.132,-0.261,0.12,2.159,-2.666,-0.507,0.453,1.333,1.787,0.199,0.921,1.12,0.707,0.915,1.623,4.081,-5.039,-0.958,0.363,1.067,1.429,0.185,0.857,1.042,0.735,0.951,1.685,-2.64365440750122,1.5899999999999999,-4.584,0.84,-210.275,22.4
104667,2018,73.729,92.731,0,254.176,2,-5.31,,1,21.981,39,0.718,14.016,-0.923,-1.0,0.983,17.806,13.911,-0.2,74.096,96.844,-6.38,4.5,-10.618,4.0,-1.704,5.0,0.479,9.344,0.654,-10.039,0.654,11.206,-7.964,-0.715,0.24,4.672,-14.703,-2.0,0.327,5.306,-205.78,-0.333,0.752,6.213,1.919,1.0,1.02,6.7,-25.39,25.0,,0,0,1,0,0,1,-1189.925,-1189.925,0,0.0,0.0,-1.397,0.222,1.664,0.267,0.889,1.111,0.192,0.549,0.888,1.08,0.708,1.257,0.506,0.111,-0.283,0.111,2.351,-2.801,-0.449,0.333,1.333,1.667,0.199,0.922,1.121,0.712,0.918,1.63,4.089,-4.871,-0.782,0.267,1.067,1.333,0.187,0.865,1.052,0.717,0.925,1.641,-2.5887991237640398,1.5,-4.2,0.75,-192.661,20.0
